"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201802","6호선","증산(명지대앞)","16","0","6495","565","12534","3559","35434","4383","44118","9446","23563","7252","16278","7577","14169","7048","15269","9722","14990","9831","12602","12042","12293","13811","12533","18614","13483","21224","13786","31942","9035","30735","6697","20038","5463","18070","5167","19333","2333","13358","418","4111","3","611","0","0","0","0","20180303"
"201802","6호선","디지털미디어시티","50","1","4494","1946","11283","8227","34783","26711","41577","73488","22116","29235","15213","12485","13621","10474","14803","12223","14674","13348","13381","13466","14309","14742","16233","16678","25769","20973","48477","31953","24820","31840","12504","18765","11447","17996","8698","16240","4169","11724","784","4539","9","522","0","0","0","0","20180303"
"201802","6호선","월드컵경기장(성산)","1","0","913","1000","2241","1892","7072","4079","9388","10904","5292","8167","5044","7445","6172","8689","7285","10251","8586","12215","9729","11648","11358","11243","13123","10053","12621","9521","13358","12403","7751","10426","6214","6222","5662","5410","5571","4366","2850","2792","512","743","14","22","0","0","0","0","20180303"
"201802","6호선","마포구청","16","1","5836","2078","11257","7276","31531","12118","45676","31543","27459","17365","18740","12065","17747","11834","17899","14061","18616","15650","17096","15903","18147","17045","19419","19095","21439","20963","32960","30212","18266","28147","11920","19493","11988","17151","9571","17741","4441","11438","631","3469","4","62","0","0","0","0","20180303"
"201802","6호선","망원","4","0","4851","802","8392","4260","23468","7053","36458","28190","22223","25311","16120","17038","16306","17435","18447","22824","20055","23508","19373","26214","20916","25866","22721","28549","24556","29955","34240","39939","22724","36878","16663","19716","17241","15506","14563","16186","7066","10772","1039","3177","8","46","0","0","0","0","20180303"
"201802","6호선","합정","13","1","3386","1313","6122","6968","13857","15983","23579","36441","16591","22992","13321","15589","14982","15417","17328","18137","19316","19915","20471","19866","22020","19277","24943","22342","30697","26294","45813","37704","33590","30123","27567","16929","31998","12923","30290","13092","16960","9536","2826","2896","15","54","0","0","0","0","20180303"
"201802","6호선","상수","20","0","3365","760","4664","2674","8689","4904","13545","23967","8975","18967","6867","15403","7620","17373","9393","18934","12008","23036","12799","19674","14222","20100","16200","22201","20161","27442","29995","36448","21941","31086","20835","16677","25972","12632","28019","10382","18124","7836","2922","2485","36","33","0","0","0","0","20180303"
"201802","6호선","광흥창(서강)","1","0","2136","1123","5751","4683","14580","13847","22363","34385","14661","19654","11381","13000","12967","10057","14674","10189","14158","11601","13305","10739","13559","10981","14953","11823","17968","13270","27132","18488","15031","17511","9839","10482","9536","9856","7349","9271","3040","6658","416","1935","1","16","0","0","0","0","20180303"
"201802","6호선","대흥(서강대앞)","28","1","2036","1156","4219","4602","11370","9378","17666","31961","11344","17780","9179","11500","8668","9112","11216","11086","11872","11417","11496","10870","12047","10688","12903","11831","17535","12535","23457","17895","12953","14776","8806","8987","9182","8264","8877","8553","3712","6230","635","1735","3","16","0","0","0","0","20180303"
"201802","6호선","공덕","120","0","4637","1901","7359","8300","18609","26932","27394","89573","19499","39749","16316","20659","18525","18109","20195","18440","22131","19890","22314","19154","24858","19310","27897","20811","36943","25231","74922","35829","37625","30372","26381","17055","26921","15422","22054","15459","11971","10333","1786","5173","6","333","0","6","0","0","20180303"
"201802","6호선","효창공원앞","1","0","2094","617","4318","4429","12949","5890","20885","21434","12809","12716","8534","7926","8342","7248","9421","7214","10539","8495","9156","7657","9366","9055","11043","9159","13181","10602","19814","14802","11216","12866","7135","8418","6024","7295","4848","7518","2447","5172","314","2080","6","8","0","0","0","0","20180303"
"201802","6호선","삼각지","3","0","1145","691","2559","4185","5739","10753","9530","22813","7445","9804","5790","7334","7448","6622","9587","7890","11276","8178","11468","7969","12549","7357","15391","6965","20187","7518","24830","10405","12615","7981","8685","5457","8144","5653","7052","6048","4046","4400","582","1225","10","27","0","0","0","0","20180303"
"201802","6호선","녹사평(용산구청)","4","0","1306","414","2044","3258","4465","8245","8657","15043","6263","8750","5319","6969","5674","8842","7058","10709","7840","13054","8773","12047","9874","12385","12725","13387","15662","16598","20204","19699","13644","16694","12307","8567","14641","6486","14416","5117","7340","4161","870","1352","9","10","0","0","0","0","20180303"
"201802","6호선","이태원","1","0","14142","1269","10894","6232","12253","10472","17453","22838","13443","23618","12371","19113","13696","22209","17036","28129","20741","31557","24885","30080","26984","32707","30416","37152","34507","45871","41337","58038","36690","53897","34811","33998","41385","28514","45235","24427","28398","21540","4197","7676","108","111","0","2","0","0","20180303"
"201802","6호선","한강진","8","0","771","591","1158","5527","3029","15716","4251","28274","3267","22252","2953","12149","3721","11268","4332","12753","5703","15871","6670","14472","10148","13112","15617","13951","20765","15691","26371","21025","19010","16432","16328","4914","21467","3356","24804","2746","7202","1878","552","1608","0","6","0","8","0","0","20180303"
"201802","6호선","버티고개","0","0","606","318","1587","1003","4778","1767","7001","5087","4771","3050","3453","2286","3442","2111","3367","2305","3426","2801","2966","2942","3377","3410","3439","3493","4298","4028","5934","5314","4292","5423","2524","3561","2025","3129","1374","3150","786","2336","111","700","0","13","0","0","0","0","20180303"
"201802","6호선","약수","0","0","802","315","1689","1556","3780","3906","6374","14978","4648","8401","4182","5452","4338","4555","5262","4765","5460","4761","5496","5085","5853","4669","6096","5123","7232","5689","10824","7666","7068","5774","4939","3497","5194","2993","4177","2820","2156","2032","364","699","3","5","0","0","0","0","20180303"
"201802","6호선","청구","2","0","1328","252","2142","1934","6139","4688","9259","22787","5457","11258","3919","4992","4842","3978","4468","3909","4642","4582","4432","4132","4752","4585","5204","5090","6398","5981","10626","7621","8459","5831","4965","3927","4471","3765","3174","3765","1658","2548","311","918","2","9","0","0","0","0","20180303"
"201802","6호선","신당","65","2","6679","1195","5081","4737","6214","10733","10410","35773","10623","22046","7971","12935","10170","10047","12998","8964","11230","12087","12019","9869","12628","8365","15467","8370","18002","11069","23255","13964","15483","19856","12407","9786","12025","6581","11827","6032","6095","9915","983","1871","5","14","0","0","0","0","20180303"
"201802","6호선","동묘앞","38","1","3433","654","4077","3416","7684","7469","12143","21148","10241","20042","9952","13815","11700","14417","15057","15456","15981","17070","18379","17033","20768","15437","22391","13857","23051","13283","25410","15169","14174","13229","9500","9014","7500","8766","6058","8786","2804","8657","458","2305","11","97","0","5","0","0","20180303"
"201802","6호선","창신","20","1","2120","461","4261","1517","12594","2884","17110","5466","8362","2994","4942","2598","4150","2313","4910","2737","4412","2850","3729","3354","3512","3297","3966","4243","4382","4642","4538","7463","2653","8084","2482","5232","1617","4985","1300","5487","631","3599","84","1187","18","11","10","1","0","0","20180303"
"201802","6호선","보문","0","0","2987","679","5754","2691","17909","6429","28152","17601","15318","9635","10275","7362","9319","6587","10356","7399","10872","7307","9841","7801","9136","8263","10370","9433","11725","11081","15251","16919","9519","17096","6356","11083","5543","10405","5361","11571","3301","7718","498","2869","3","20","0","0","0","0","20180303"
"201802","6호선","안암(고대병원앞)","11","0","1843","993","2763","4001","7587","11395","11554","31928","9709","31484","10337","20916","13473","19276","17050","17756","18997","22379","19088","17047","21026","16531","24575","15132","32674","17531","31772","22062","19640","19374","19037","12576","18862","11172","18850","11004","11502","8973","1967","3896","5","203","0","2","0","0","20180303"
"201802","6호선","고려대(종암)","10","2","2513","764","5563","4145","18622","7614","25373","23958","13879","13643","9760","11168","10553","9567","12761","10235","13441","11022","11564","10765","12148","10141","14987","10994","19819","12600","20045","17311","10549","18496","7520","11960","7498","11893","6570","11596","3293","9312","452","2645","8","48","0","0","0","0","20180303"
"201802","6호선","월곡(동덕여대)","4","0","5454","960","10512","3750","34473","6657","41806","22174","22200","15716","16604","12859","15407","11196","17424","13121","17430","13961","15294","15556","15399","15749","16687","18169","18345","21275","24031","31603","14699","32642","10391","20449","9244","18161","7140","17505","3752","12217","743","3392","8","34","0","0","0","0","20180303"
"201802","6호선","상월곡(한국과학기술연구원)","22","16","3572","566","7593","2624","19286","3007","24926","11142","13576","6592","9199","5013","8154","4625","8959","5512","8688","5774","7527","6377","7137","7078","7699","8630","8016","9726","9435","14926","6157","14910","3489","9806","2852","8284","2067","9447","1104","6670","165","2063","1","18","0","0","0","0","20180303"
"201802","6호선","돌곶이","4","0","4752","675","9351","3289","25454","5069","33396","15296","17912","10351","13484","7676","12955","7667","12760","8777","13125","9865","12012","9937","12183","11814","11348","13369","12533","16576","13771","23410","9877","23213","6575","14676","5424","12500","4084","12669","2128","8576","335","3163","1","29","0","0","0","0","20180303"
"201802","6호선","석계","609","1","6289","1849","16464","4397","44086","5398","52249","11038","27800","9085","19707","8355","17380","9266","18082","12227","18084","12675","15793","14516","14711","17436","15379","21652","15782","27942","15452","40157","12087","44187","8102","28185","7409","24838","6783","23500","4180","17010","811","5347","7","43","0","0","0","0","20180303"
"201802","6호선","태릉입구","6","0","3042","857","5803","2901","15555","3452","18802","6975","9939","5559","7081","5034","6865","5181","7281","5772","7674","6303","7036","7042","6676","7617","7019","9022","7520","11508","8016","16485","5596","18091","4121","10977","3986","9837","3095","9592","1753","8072","393","3852","1","51","0","0","0","0","20180303"
"201802","6호선","화랑대(서울여대입구)","4","0","4760","587","16493","2709","55487","4898","53423","11246","26399","8453","18091","7175","16280","7103","17205","8185","16048","8830","13725","9922","13866","10825","14935","14341","15310","16338","13978","30089","8032","31672","5521","20065","4378","16796","3573","18822","1698","13490","198","4435","5","54","0","0","0","0","20180303"
"201802","6호선","봉화산(서울의료원)","16","0","4129","911","12149","3133","43037","5960","38423","10876","19171","6991","14097","6301","12711","6645","13430","7940","12784","9648","11291","10158","11058","11750","11270","13671","12465","16681","12211","24706","7126","30364","4951","17778","4194","15337","3424","16266","1641","11246","237","4011","3","503","0","0","0","0","20180303"
