"type","date","hour","no2_mean","no2_sd"
"Road",2018-02-28,9,72.5,3.53553390593274
"Road",2018-02-28,10,73.5,3.53553390593274
"Road",2018-02-28,11,70,1.4142135623731
"Road",2018-02-28,12,69.5,2.12132034355964
"Road",2018-02-28,13,62.5,7.77817459305202
"Road",2018-02-28,14,64,12.7279220613579
"Road",2018-02-28,15,48.5,4.94974746830583
"Road",2018-02-28,16,53.5,4.94974746830583
"Road",2018-02-28,17,46.5,0.707106781186548
"Road",2018-02-28,18,56,1.4142135623731
"Road",2018-02-28,19,50,0
"Road",2018-02-28,20,46,2.82842712474619
"Road",2018-02-28,21,43.5,7.77817459305202
"Road",2018-02-28,22,48.5,2.12132034355964
"Road",2018-02-28,23,45,11.3137084989848
"Road",2018-03-01,0,36.5,9.19238815542512
"Road",2018-03-01,1,35.5,12.0208152801713
"Road",2018-03-01,2,54,4.24264068711928
"Road",2018-03-01,3,30,0
"Road",2018-03-01,4,23,0
"Road",2018-03-01,5,29,1.4142135623731
"Road",2018-03-01,6,27.5,4.94974746830583
"Road",2018-03-01,7,25,2.82842712474619
"Road",2018-03-01,8,21.5,0.707106781186548
"Road",2018-03-01,9,26,1.4142135623731
"Road",2018-03-01,10,18,2.82842712474619
"Road",2018-03-01,11,14.5,2.12132034355964
"Road",2018-03-01,12,17.5,0.707106781186548
"Road",2018-03-01,13,16.5,2.12132034355964
"Road",2018-03-01,14,16.5,0.707106781186548
"Road",2018-03-01,15,15.5,0.707106781186548
"Road",2018-03-01,16,18,0
"Road",2018-03-01,17,17.5,0.707106781186548
"Road",2018-03-01,18,22,1.4142135623731
"Road",2018-03-01,19,22.5,0.707106781186548
"Road",2018-03-01,20,20,2.82842712474619
"Road",2018-03-01,21,17,4.24264068711928
"Road",2018-03-01,22,16,1.4142135623731
"Road",2018-03-01,23,13.5,3.53553390593274
"Road",2018-03-02,0,12.5,2.12132034355964
"Road",2018-03-02,1,10,1.4142135623731
"Road",2018-03-02,2,9.5,2.12132034355964
"Road",2018-03-02,3,8.5,0.707106781186548
"Road",2018-03-02,4,10,1.4142135623731
"Road",2018-03-02,5,13,2.82842712474619
"Road",2018-03-02,6,20.5,7.77817459305202
"Road",2018-03-02,7,36,16.9705627484771
"Road",2018-03-02,8,43,4.24264068711928
"Road",2018-03-02,9,54,12.7279220613579
"Road",2018-03-02,10,65,12.7279220613579
"Road",2018-03-02,11,55.5,0.707106781186548
"Road",2018-03-02,12,55.5,2.12132034355964
"Road",2018-03-02,13,45,7.07106781186548
"Road",2018-03-02,14,49,2.82842712474619
"Road",2018-03-02,15,50.5,0.707106781186548
"Road",2018-03-02,16,57,8.48528137423857
"Road",2018-03-02,17,57.5,2.12132034355964
"Road",2018-03-02,18,62.5,10.6066017177982
"Road",2018-03-02,19,66.5,7.77817459305202
"Road",2018-03-02,20,72,8.48528137423857
"Road",2018-03-02,21,64.5,7.77817459305202
"Road",2018-03-02,22,69,12.7279220613579
"Road",2018-03-02,23,67,8.48528137423857
"Road",2018-03-03,0,70,12.7279220613579
"Road",2018-03-03,1,67.5,7.77817459305202
"Road",2018-03-03,2,65.5,9.19238815542512
"Road",2018-03-03,3,66.5,6.36396103067893
"Road",2018-03-03,4,64,7.07106781186548
"Road",2018-03-03,5,64,4.24264068711928
"Road",2018-03-03,6,70.5,0.707106781186548
"Road",2018-03-03,7,74,1.4142135623731
"Road",2018-03-03,8,67,4.24264068711928
"Road",2018-03-03,9,63,4.24264068711928
"Road",2018-03-03,10,60.5,2.12132034355964
"Road",2018-03-03,11,67,2.82842712474619
"Road",2018-03-03,12,53.5,2.12132034355964
"Road",2018-03-03,13,53,4.24264068711928
"Road",2018-03-03,14,51.5,2.12132034355964
"Road",2018-03-03,15,56.5,2.12132034355964
"Road",2018-03-03,16,55.5,0.707106781186548
"Road",2018-03-03,17,49,7.07106781186548
"Road",2018-03-03,18,46,0
"Road",2018-03-03,19,61.5,0.707106781186548
"Road",2018-03-03,20,61.5,0.707106781186548
"Road",2018-03-03,21,59,4.24264068711928
"Road",2018-03-03,22,50.5,0.707106781186548
"Road",2018-03-03,23,45.5,3.53553390593274
"Road",2018-03-04,0,39,1.4142135623731
"Road",2018-03-04,1,33.5,4.94974746830583
"Road",2018-03-04,2,46,1.4142135623731
"Road",2018-03-04,3,38,4.24264068711928
"Road",2018-03-04,4,46.5,9.19238815542512
"Road",2018-03-04,5,50.5,9.19238815542512
"Road",2018-03-04,6,51,5.65685424949238
"Road",2018-03-04,7,41,8.48528137423857
"Road",2018-03-04,8,46,0
"Road",2018-03-04,9,60,12.7279220613579
"Road",2018-03-04,10,51.5,3.53553390593274
"Road",2018-03-04,11,50.5,2.12132034355964
"Road",2018-03-04,12,54,4.24264068711928
"Road",2018-03-04,13,53.5,3.53553390593274
"Road",2018-03-04,14,54.5,10.6066017177982
"Road",2018-03-04,15,49.5,6.36396103067893
"Road",2018-03-04,16,40.5,7.77817459305202
"Road",2018-03-04,17,47,5.65685424949238
"Road",2018-03-04,18,41.5,6.36396103067893
"Road",2018-03-04,19,44,9.89949493661167
"Road",2018-03-04,20,43,5.65685424949238
"Road",2018-03-04,21,31,7.07106781186548
"Road",2018-03-04,22,22.5,6.36396103067893
"Road",2018-03-04,23,19.5,4.94974746830583
"Road",2018-03-05,0,18,4.24264068711928
"Road",2018-03-05,1,15,4.24264068711928
"Road",2018-03-05,2,12.5,2.12132034355964
"Road",2018-03-05,3,12,2.82842712474619
"Road",2018-03-05,4,11.5,2.12132034355964
"Road",2018-03-05,5,12.5,0.707106781186548
"Road",2018-03-05,6,21,5.65685424949238
"Road",2018-03-05,7,33.5,4.94974746830583
"Road",2018-03-05,8,48,8.48528137423857
"Road",2018-03-05,9,45,2.82842712474619
"Road",2018-03-05,10,43.5,12.0208152801713
"Road",2018-03-05,11,32.5,9.19238815542512
"Road",2018-03-05,12,27,4.24264068711928
"Road",2018-03-05,13,23.5,2.12132034355964
"Road",2018-03-05,14,20,2.82842712474619
"Road",2018-03-05,15,23.5,2.12132034355964
"Road",2018-03-05,16,22.5,0.707106781186548
"Road",2018-03-05,17,30.5,0.707106781186548
"Road",2018-03-05,18,33.5,3.53553390593274
"Road",2018-03-05,19,39.5,7.77817459305202
"Road",2018-03-05,20,39,2.82842712474619
"Road",2018-03-05,21,36,4.24264068711928
"Road",2018-03-05,22,34,2.82842712474619
"Road",2018-03-05,23,43,5.65685424949238
"Road",2018-03-06,0,34,4.24264068711928
"Road",2018-03-06,1,46,9.89949493661167
"Road",2018-03-06,2,42,8.48528137423857
"Road",2018-03-06,3,32.5,6.36396103067893
"Road",2018-03-06,4,29,9.89949493661167
"Road",2018-03-06,5,31,11.3137084989848
"Road",2018-03-06,6,36.5,7.77817459305202
"Road",2018-03-06,7,45.5,10.6066017177982
"Road",2018-03-06,8,51.5,13.4350288425444
"Road",2018-03-06,9,58,4.24264068711928
"Road",2018-03-06,10,49,2.82842712474619
"Road",2018-03-06,11,46,2.82842712474619
"Road",2018-03-06,12,26.5,6.36396103067893
"Road",2018-03-06,13,38,2.82842712474619
"Road",2018-03-06,14,33,4.24264068711928
"Road",2018-03-06,15,25.5,3.53553390593274
"Road",2018-03-06,16,31.5,0.707106781186548
"Road",2018-03-06,17,27.5,3.53553390593274
"Road",2018-03-06,18,33,1.4142135623731
"Road",2018-03-06,19,38,5.65685424949238
"Road",2018-03-06,20,43,5.65685424949238
"Road",2018-03-06,21,37,9.89949493661167
"Road",2018-03-06,22,43,11.3137084989848
"Road",2018-03-06,23,61.5,12.0208152801713
"Road",2018-03-07,0,57,5.65685424949238
"Road",2018-03-07,1,50,0
"Road",2018-03-07,2,43,2.82842712474619
"Road",2018-03-07,3,30.5,2.12132034355964
"Road",2018-03-07,4,22,4.24264068711928
"Road",2018-03-07,5,25.5,0.707106781186548
"Road",2018-03-07,6,35,8.48528137423857
"Road",2018-03-07,7,43.5,6.36396103067893
"Road",2018-03-07,8,53.5,2.12132034355964
"Road",2018-03-07,9,54.5,6.36396103067893
"Road",2018-03-07,10,49.5,0.707106781186548
"Road",2018-03-07,11,39,4.24264068711928
"Road",2018-03-07,12,36.5,0.707106781186548
"Road",2018-03-07,13,29,2.82842712474619
"Road",2018-03-07,14,36,8.48528137423857
"Road",2018-03-07,15,36.5,0.707106781186548
"Road",2018-03-07,16,44,5.65685424949238
"Road",2018-03-07,17,36.5,4.94974746830583
"Road",2018-03-07,18,44.5,6.36396103067893
"Road",2018-03-07,19,44.5,0.707106781186548
"Road",2018-03-07,20,49.5,0.707106781186548
"Road",2018-03-07,21,44,4.24264068711928
"Road",2018-03-07,22,41,1.4142135623731
"Road",2018-03-07,23,32,7.07106781186548
"Road",2018-03-08,0,34.5,2.12132034355964
"Road",2018-03-08,1,28,1.4142135623731
"Road",2018-03-08,2,22,4.24264068711928
"Road",2018-03-08,3,21,1.4142135623731
"Road",2018-03-08,4,15,2.82842712474619
"Road",2018-03-08,5,15.5,4.94974746830583
"Road",2018-03-08,6,22,4.24264068711928
"Road",2018-03-08,7,31.5,6.36396103067893
"Road",2018-03-08,8,42,8.48528137423857
"Road",2018-03-08,9,41.5,6.36396103067893
"Road",2018-03-08,10,39.5,7.77817459305202
"Road",2018-03-08,11,32,9.89949493661167
"Road",2018-03-08,12,21.5,7.77817459305202
"Road",2018-03-08,13,24.5,0.707106781186548
"Road",2018-03-08,14,21.5,2.12132034355964
"Road",2018-03-08,15,21,2.82842712474619
"Road",2018-03-08,16,20,4.24264068711928
"Road",2018-03-08,17,23,8.48528137423857
"Road",2018-03-08,18,21.5,6.36396103067893
"Road",2018-03-08,19,31,1.4142135623731
"Road",2018-03-08,20,29,1.4142135623731
"Road",2018-03-08,21,30,5.65685424949238
"Road",2018-03-08,22,32.5,9.19238815542512
"Road",2018-03-08,23,35,9.89949493661167
"Road",2018-03-09,0,32,7.07106781186548
"Road",2018-03-09,1,24,4.24264068711928
"Road",2018-03-09,2,26,7.07106781186548
"Road",2018-03-09,3,24.5,4.94974746830583
"Road",2018-03-09,4,22.5,0.707106781186548
"Road",2018-03-09,5,18.5,4.94974746830583
"Road",2018-03-09,6,33.5,4.94974746830583
"Road",2018-03-09,7,36.5,3.53553390593274
"Road",2018-03-09,8,45,7.07106781186548
"Road",2018-03-09,9,42.5,4.94974746830583
"Road",2018-03-09,10,48.5,6.36396103067893
"Road",2018-03-09,11,40,5.65685424949238
"Road",2018-03-09,12,43,7.07106781186548
"Road",2018-03-09,13,34.5,3.53553390593274
"Road",2018-03-09,14,37,1.4142135623731
"Road",2018-03-09,15,40,4.24264068711928
"Road",2018-03-09,16,56,4.24264068711928
"Road",2018-03-09,17,56,7.07106781186548
"Road",2018-03-09,18,56.5,2.12132034355964
"Road",2018-03-09,19,57,1.4142135623731
"Road",2018-03-09,20,51.5,2.12132034355964
"Road",2018-03-09,21,49.5,12.0208152801713
"Road",2018-03-09,22,51,9.89949493661167
"Road",2018-03-09,23,65.5,9.19238815542512
"Road",2018-03-10,0,65,5.65685424949238
"Road",2018-03-10,1,66.5,4.94974746830583
"Road",2018-03-10,2,62,2.82842712474619
"Road",2018-03-10,3,58,5.65685424949238
"Road",2018-03-10,4,55,1.4142135623731
"Road",2018-03-10,5,49.5,6.36396103067893
"Road",2018-03-10,6,48.5,3.53553390593274
"Road",2018-03-10,7,55.5,6.36396103067893
"Road",2018-03-10,8,56.5,6.36396103067893
"Road",2018-03-10,9,60,1.4142135623731
"Road",2018-03-10,10,54,1.4142135623731
"Road",2018-03-10,11,53.5,3.53553390593274
"Road",2018-03-10,12,43,4.24264068711928
"Road",2018-03-10,13,34.5,0.707106781186548
"Road",2018-03-10,14,31.5,2.12132034355964
"Road",2018-03-10,15,31.5,2.12132034355964
"Road",2018-03-10,16,29,2.82842712474619
"Road",2018-03-10,17,33,4.24264068711928
"Road",2018-03-10,18,41.5,7.77817459305202
"Road",2018-03-10,19,44,11.3137084989848
"Road",2018-03-10,20,42,5.65685424949238
"Road",2018-03-10,21,41,2.82842712474619
"Road",2018-03-10,22,40.5,4.94974746830583
"Road",2018-03-10,23,36.5,9.19238815542512
"Road",2018-03-11,0,33.5,2.12132034355964
"Road",2018-03-11,1,29.5,0.707106781186548
"Road",2018-03-11,2,27.5,0.707106781186548
"Road",2018-03-11,3,19,2.82842712474619
"Road",2018-03-11,4,18,2.82842712474619
"Road",2018-03-11,5,19,0
"Road",2018-03-11,6,22.5,3.53553390593274
"Road",2018-03-11,7,28,7.07106781186548
"Road",2018-03-11,8,34.5,12.0208152801713
"Road",2018-03-11,9,34,4.24264068711928
"Road",2018-03-11,10,39,5.65685424949238
"Road",2018-03-11,11,38,2.82842712474619
"Road",2018-03-11,12,37,4.24264068711928
"Road",2018-03-11,13,30.5,0.707106781186548
"Road",2018-03-11,14,22.5,2.12132034355964
"Road",2018-03-11,15,20,1.4142135623731
"Road",2018-03-11,16,23.5,2.12132034355964
"Road",2018-03-11,17,25,4.24264068711928
"Road",2018-03-11,18,24,1.4142135623731
"Road",2018-03-11,19,24,2.82842712474619
"Road",2018-03-11,20,32.5,9.19238815542512
"Road",2018-03-11,21,44.5,9.19238815542512
"Road",2018-03-11,22,56,4.24264068711928
"Road",2018-03-11,23,51,11.3137084989848
"Road",2018-03-12,0,59.5,0.707106781186548
"Road",2018-03-12,1,61,5.65685424949238
"Road",2018-03-12,2,55,4.24264068711928
"Road",2018-03-12,3,55.5,4.94974746830583
"Road",2018-03-12,4,56.5,6.36396103067893
"Road",2018-03-12,5,59,2.82842712474619
"Road",2018-03-12,6,62,4.24264068711928
"Road",2018-03-12,7,66,4.24264068711928
"Road",2018-03-12,8,68.5,2.12132034355964
"Road",2018-03-12,9,72,2.82842712474619
"Road",2018-03-12,10,69.5,0.707106781186548
"Road",2018-03-12,11,68.5,2.12132034355964
"Road",2018-03-12,12,70.5,9.19238815542512
"Road",2018-03-12,13,70,9.89949493661167
"Road",2018-03-12,14,68,0
"Road",2018-03-12,15,58.5,6.36396103067893
"Road",2018-03-12,16,47.5,2.12132034355964
"Road",2018-03-12,17,59,8.48528137423857
"Road",2018-03-12,18,62.5,2.12132034355964
"Road",2018-03-12,19,79.5,2.12132034355964
"Road",2018-03-12,20,84,4.24264068711928
"Road",2018-03-12,21,75,4.24264068711928
"Road",2018-03-12,22,66.5,2.12132034355964
"Road",2018-03-12,23,84.5,13.4350288425444
"Road",2018-03-13,0,79.5,7.77817459305202
"Road",2018-03-13,1,74,5.65685424949238
"Road",2018-03-13,2,73,14.142135623731
"Road",2018-03-13,3,66,9.89949493661167
"Road",2018-03-13,4,68.5,9.19238815542512
"Road",2018-03-13,5,76.5,7.77817459305202
"Road",2018-03-13,6,81,7.07106781186548
"Road",2018-03-13,7,82.5,3.53553390593274
"Road",2018-03-13,8,88.5,2.12132034355964
"Road",2018-03-13,9,90,7.07106781186548
"Road",2018-03-13,10,81.5,13.4350288425444
"Road",2018-03-13,11,85.5,3.53553390593274
"Road",2018-03-13,12,52,1.4142135623731
"Road",2018-03-13,13,36.5,2.12132034355964
"Road",2018-03-13,14,38,4.24264068711928
"Road",2018-03-13,15,35.5,0.707106781186548
"Road",2018-03-13,16,36,2.82842712474619
"Road",2018-03-13,17,39,0
"Road",2018-03-13,18,40.5,0.707106781186548
"Road",2018-03-13,19,47.5,0.707106781186548
"Road",2018-03-13,20,37,0
"Road",2018-03-13,21,30.5,3.53553390593274
"Road",2018-03-13,22,30,1.4142135623731
"Road",2018-03-13,23,28,2.82842712474619
"Road",2018-03-14,0,29,0
"Road",2018-03-14,1,28.5,6.36396103067893
"Road",2018-03-14,2,27,1.4142135623731
"Road",2018-03-14,3,20,1.4142135623731
"Road",2018-03-14,4,14.5,2.12132034355964
"Road",2018-03-14,5,25.5,3.53553390593274
"Road",2018-03-14,6,41,2.82842712474619
"Road",2018-03-14,7,57.5,0.707106781186548
"Road",2018-03-14,8,71,5.65685424949238
"Road",2018-03-14,9,64.5,4.94974746830583
"Road",2018-03-14,10,58,2.82842712474619
"Road",2018-03-14,11,51.5,0.707106781186548
"Road",2018-03-14,12,39,4.24264068711928
"Road",2018-03-14,13,33.5,3.53553390593274
"Road",2018-03-14,14,29.5,2.12132034355964
"Road",2018-03-14,15,27.5,2.12132034355964
"Road",2018-03-14,16,24.5,2.12132034355964
"Road",2018-03-14,17,30,2.82842712474619
"Road",2018-03-14,18,34.5,7.77817459305202
"Road",2018-03-14,19,43.5,3.53553390593274
"Road",2018-03-14,20,44.5,0.707106781186548
"Road",2018-03-14,21,44,4.24264068711928
"Road",2018-03-14,22,44.5,3.53553390593274
"Road",2018-03-14,23,35,7.07106781186548
"Road",2018-03-15,0,27.5,0.707106781186548
"Road",2018-03-15,1,29,0
"Road",2018-03-15,2,24.5,4.94974746830583
"Road",2018-03-15,3,25,7.07106781186548
"Road",2018-03-15,4,12.5,0.707106781186548
"Road",2018-03-15,5,20.5,2.12132034355964
"Road",2018-03-15,6,29,8.48528137423857
"Road",2018-03-15,7,39,4.24264068711928
"Road",2018-03-15,8,54,2.82842712474619
"Road",2018-03-15,9,52.5,0.707106781186548
"Road",2018-03-15,10,55.5,7.77817459305202
"Road",2018-03-15,11,56,1.4142135623731
"Road",2018-03-15,12,50,2.82842712474619
"Road",2018-03-15,13,43.5,0.707106781186548
"Road",2018-03-15,14,42.5,2.12132034355964
"Road",2018-03-15,15,40.5,0.707106781186548
"Road",2018-03-15,16,37.5,2.12132034355964
"Road",2018-03-15,17,42.5,2.12132034355964
"Road",2018-03-15,18,45.5,2.12132034355964
"Road",2018-03-15,19,44.5,0.707106781186548
"Road",2018-03-15,20,44.5,2.12132034355964
"Road",2018-03-15,21,33,1.4142135623731
"Road",2018-03-15,22,21,1.4142135623731
"Road",2018-03-15,23,19,5.65685424949238
"Road",2018-03-16,0,20.5,6.36396103067893
"Road",2018-03-16,1,13,0
"Road",2018-03-16,2,12,2.82842712474619
"Road",2018-03-16,3,13,2.82842712474619
"Road",2018-03-16,4,10.5,2.12132034355964
"Road",2018-03-16,5,13,2.82842712474619
"Road",2018-03-16,6,26,9.89949493661167
"Road",2018-03-16,7,33.5,12.0208152801713
"Road",2018-03-16,8,37.5,13.4350288425444
"Road",2018-03-16,9,34,7.07106781186548
"Road",2018-03-16,10,29,4.24264068711928
"Road",2018-03-16,11,30,7.07106781186548
"Road",2018-03-16,12,27.5,3.53553390593274
"Road",2018-03-16,13,24,11.3137084989848
"Road",2018-03-16,14,27,9.89949493661167
"Road",2018-03-16,15,33,7.07106781186548
"Road",2018-03-16,16,34,4.24264068711928
"Road",2018-03-16,17,25.5,6.36396103067893
"Road",2018-03-16,18,35.5,6.36396103067893
"Road",2018-03-16,19,49,14.142135623731
"Road",2018-03-16,20,48.5,6.36396103067893
"Road",2018-03-16,21,42.5,9.19238815542512
"Road",2018-03-16,22,30,1.4142135623731
"Road",2018-03-16,23,33,0
"Road",2018-03-17,0,32,2.82842712474619
"Road",2018-03-17,1,30,4.24264068711928
"Road",2018-03-17,2,24,2.82842712474619
"Road",2018-03-17,3,19,2.82842712474619
"Road",2018-03-17,4,22.5,6.36396103067893
"Road",2018-03-17,5,19,1.4142135623731
"Road",2018-03-17,6,27,8.48528137423857
"Road",2018-03-17,7,33.5,4.94974746830583
"Road",2018-03-17,8,38,5.65685424949238
"Road",2018-03-17,9,41,1.4142135623731
"Road",2018-03-17,10,43,2.82842712474619
"Road",2018-03-17,11,45.5,4.94974746830583
"Road",2018-03-17,12,36.5,6.36396103067893
"Road",2018-03-17,13,40.5,2.12132034355964
"Road",2018-03-17,14,39.5,0.707106781186548
"Road",2018-03-17,15,40.5,3.53553390593274
"Road",2018-03-17,16,42.5,2.12132034355964
"Road",2018-03-17,17,53,4.24264068711928
"Road",2018-03-17,18,55,0
"Road",2018-03-17,19,53,0
"Road",2018-03-17,20,49.5,3.53553390593274
"Road",2018-03-17,21,33,0
"Road",2018-03-17,22,36,2.82842712474619
"Road",2018-03-17,23,36.5,7.77817459305202
"Road",2018-03-18,0,31,4.24264068711928
"Road",2018-03-18,1,32,7.07106781186548
"Road",2018-03-18,2,35,4.24264068711928
"Road",2018-03-18,3,33,1.4142135623731
"Road",2018-03-18,4,29.5,0.707106781186548
"Road",2018-03-18,5,34.5,2.12132034355964
"Road",2018-03-18,6,41.5,6.36396103067893
"Road",2018-03-18,7,37,14.142135623731
"Road",2018-03-18,8,45,11.3137084989848
"Road",2018-03-18,9,31,4.24264068711928
"Road",2018-03-18,10,50.5,6.36396103067893
"Road",2018-03-18,11,59,2.82842712474619
"Road",2018-03-18,12,57.5,2.12132034355964
"Road",2018-03-18,13,58.5,0.707106781186548
"Road",2018-03-18,14,62.5,2.12132034355964
"Road",2018-03-18,15,56.5,2.12132034355964
"Road",2018-03-18,16,56.5,3.53553390593274
"Road",2018-03-18,17,54,0
"Road",2018-03-18,18,60,2.82842712474619
"Road",2018-03-18,19,63,2.82842712474619
"Road",2018-03-18,20,55,4.24264068711928
"Road",2018-03-18,21,59,8.48528137423857
"Road",2018-03-18,22,59,1.4142135623731
"Road",2018-03-18,23,45.5,3.53553390593274
"Road",2018-03-19,0,40,5.65685424949238
"Road",2018-03-19,1,39,4.24264068711928
"Road",2018-03-19,2,33,1.4142135623731
"Road",2018-03-19,3,27,2.82842712474619
"Road",2018-03-19,4,22,0
"Road",2018-03-19,5,25,4.24264068711928
"Road",2018-03-19,6,33.5,10.6066017177982
"Road",2018-03-19,7,47,11.3137084989848
"Road",2018-03-19,8,55.5,12.0208152801713
"Road",2018-03-19,9,50.5,3.53553390593274
"Road",2018-03-19,10,64.5,13.4350288425444
"Road",2018-03-19,11,40,7.07106781186548
"Road",2018-03-19,12,32.5,4.94974746830583
"Road",2018-03-19,13,33,8.48528137423857
"Road",2018-03-19,14,36,5.65685424949238
"Road",2018-03-19,15,39,8.48528137423857
"Road",2018-03-19,16,46.5,12.0208152801713
"Road",2018-03-19,17,39.5,10.6066017177982
"Road",2018-03-19,18,38.5,10.6066017177982
"Road",2018-03-19,19,41,7.07106781186548
"Road",2018-03-19,20,39,9.89949493661167
"Road",2018-03-19,21,35.5,9.19238815542512
"Road",2018-03-19,22,31,7.07106781186548
"Road",2018-03-19,23,24,7.07106781186548
"Road",2018-03-20,0,20.5,6.36396103067893
"Road",2018-03-20,1,17,2.82842712474619
"Road",2018-03-20,2,15,1.4142135623731
"Road",2018-03-20,3,14.5,0.707106781186548
"Road",2018-03-20,4,10.5,0.707106781186548
"Road",2018-03-20,5,15.5,4.94974746830583
"Road",2018-03-20,6,21,8.48528137423857
"Road",2018-03-20,7,23.5,3.53553390593274
"Road",2018-03-20,8,37.5,9.19238815542512
"Road",2018-03-20,9,33,12.7279220613579
"Road",2018-03-20,10,26.5,12.0208152801713
"Road",2018-03-20,11,26.5,3.53553390593274
"Road",2018-03-20,12,18.5,3.53553390593274
"Road",2018-03-20,13,24,8.48528137423857
"Road",2018-03-20,14,23.5,7.77817459305202
"Road",2018-03-20,15,24.5,9.19238815542512
"Road",2018-03-20,16,24.5,4.94974746830583
"Road",2018-03-20,17,28,9.89949493661167
"Road",2018-03-20,18,30,2.82842712474619
"Road",2018-03-20,19,29.5,7.77817459305202
"Road",2018-03-20,20,21,4.24264068711928
"Road",2018-03-20,21,25,5.65685424949238
"Road",2018-03-20,22,30,9.89949493661167
"Road",2018-03-20,23,25.5,7.77817459305202
"Road",2018-03-21,0,25,11.3137084989848
"Road",2018-03-21,1,14.5,3.53553390593274
"Road",2018-03-21,2,11.5,2.12132034355964
"Road",2018-03-21,3,10,1.4142135623731
"Road",2018-03-21,4,9.5,2.12132034355964
"Road",2018-03-21,5,11.5,2.12132034355964
"Road",2018-03-21,6,18,2.82842712474619
"Road",2018-03-21,7,30,12.7279220613579
"Road",2018-03-21,8,40,14.142135623731
"Road",2018-03-21,9,37,11.3137084989848
"Road",2018-03-21,10,39.5,10.6066017177982
"Road",2018-03-21,11,33.5,7.77817459305202
"Road",2018-03-21,12,35,9.89949493661167
"Road",2018-03-21,13,23.5,2.12132034355964
"Road",2018-03-21,14,26.5,2.12132034355964
"Road",2018-03-21,15,29.5,9.19238815542512
"Road",2018-03-21,16,29.5,9.19238815542512
"Road",2018-03-21,17,27,1.4142135623731
"Road",2018-03-21,18,27.5,4.94974746830583
"Road",2018-03-21,19,31.5,0.707106781186548
"Road",2018-03-21,20,37.5,2.12132034355964
"Road",2018-03-21,21,33.5,3.53553390593274
"Road",2018-03-21,22,35.5,7.77817459305202
"Road",2018-03-21,23,44,9.89949493661167
"Road",2018-03-22,0,43.5,4.94974746830583
"Road",2018-03-22,1,27,4.24264068711928
"Road",2018-03-22,2,28,1.4142135623731
"Road",2018-03-22,3,25,1.4142135623731
"Road",2018-03-22,4,19,0
"Road",2018-03-22,5,21.5,6.36396103067893
"Road",2018-03-22,6,22.5,4.94974746830583
"Road",2018-03-22,7,33,12.7279220613579
"Road",2018-03-22,8,41,4.24264068711928
"Road",2018-03-22,9,41.5,4.94974746830583
"Road",2018-03-22,10,41.5,7.77817459305202
"Road",2018-03-22,11,41,5.65685424949238
"Road",2018-03-22,12,38.5,4.94974746830583
"Road",2018-03-22,13,34.5,0.707106781186548
"Road",2018-03-22,14,26,0
"Road",2018-03-22,15,41,12.7279220613579
"Road",2018-03-22,16,36,2.82842712474619
"Road",2018-03-22,17,38,2.82842712474619
"Road",2018-03-22,18,45.5,2.12132034355964
"Road",2018-03-22,19,57.5,0.707106781186548
"Road",2018-03-22,20,62.5,9.19238815542512
"Road",2018-03-22,21,65,8.48528137423857
"Road",2018-03-22,22,62,0
"Road",2018-03-22,23,67.5,0.707106781186548
"Road",2018-03-23,0,53,4.24264068711928
"Road",2018-03-23,1,51,4.24264068711928
"Road",2018-03-23,2,36.5,2.12132034355964
"Road",2018-03-23,3,40.5,2.12132034355964
"Road",2018-03-23,4,35,0
"Road",2018-03-23,5,26,8.48528137423857
"Road",2018-03-23,6,30,0
"Road",2018-03-23,7,53.5,4.94974746830583
"Road",2018-03-23,8,59,8.48528137423857
"Road",2018-03-23,9,61.5,2.12132034355964
"Road",2018-03-23,10,58,0
"Road",2018-03-23,11,60,5.65685424949238
"Road",2018-03-23,12,59.5,0.707106781186548
"Road",2018-03-23,13,50.5,0.707106781186548
"Road",2018-03-23,14,47.5,0.707106781186548
"Road",2018-03-23,15,54,0
"Road",2018-03-23,16,46,1.4142135623731
"Road",2018-03-23,17,52.5,0.707106781186548
"Road",2018-03-23,18,58,4.24264068711928
"Road",2018-03-23,19,67,11.3137084989848
"Road",2018-03-23,20,62.5,2.12132034355964
"Road",2018-03-23,21,48,0
"Road",2018-03-23,22,56,2.82842712474619
"Road",2018-03-23,23,55.5,7.77817459305202
"Road",2018-03-24,0,46.5,10.6066017177982
"Road",2018-03-24,1,39,5.65685424949238
"Road",2018-03-24,2,44.5,3.53553390593274
"Road",2018-03-24,3,51,7.07106781186548
"Road",2018-03-24,4,63,9.89949493661167
"Road",2018-03-24,5,68.5,12.0208152801713
"Road",2018-03-24,6,74.5,9.19238815542512
"Road",2018-03-24,7,74.5,14.8492424049175
"Road",2018-03-24,8,77.5,12.0208152801713
"Road",2018-03-24,9,82,5.65685424949238
"Road",2018-03-24,10,83.5,0.707106781186548
"Road",2018-03-24,11,67,0
"Road",2018-03-24,12,56,0
"Road",2018-03-24,13,58,1.4142135623731
"Road",2018-03-24,14,51.5,6.36396103067893
"Road",2018-03-24,15,41.5,2.12132034355964
"Road",2018-03-24,16,42.5,4.94974746830583
"Road",2018-03-24,17,51.5,6.36396103067893
"Road",2018-03-24,18,51.5,10.6066017177982
"Road",2018-03-24,19,51.5,3.53553390593274
"Road",2018-03-24,20,49,1.4142135623731
"Road",2018-03-24,21,44.5,3.53553390593274
"Road",2018-03-24,22,40.5,4.94974746830583
